w118:255	0	out[0] non-finite mismatch (nan/inf positions differ)
w118:321	4	out[4] max|delta|=2.882e+17 (rtol=0.0 atol=0.0)
w118:419	1	out[1] non-finite mismatch (nan/inf positions differ)
w118:609	1	out[1] max|delta|=4.824e-01 (rtol=0.01 atol=0.001)
w118:68	2	out[2] max|delta|=3.333e-01 (rtol=0.01 atol=0.001)
w118:764	4	out[4] max|delta|=3.066e-01 (rtol=0.01 atol=0.001)
w118:80	3	out[3] non-finite mismatch (nan/inf positions differ)
w118:91	2	out[2] max|delta|=2.560e+02 (rtol=0.01 atol=0.001)
w119:191	0	out[0] non-finite mismatch (nan/inf positions differ)
w119:234	0	out[0] non-finite mismatch (nan/inf positions differ)
w119:172	3	out[3] non-finite mismatch (nan/inf positions differ)
w119:309	0	out[0] max|delta|=3.000e+00 (rtol=0.0 atol=0.0)
w119:311	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w119:392	1	out[1] max|delta|=1.153e+18 (rtol=0.01 atol=0.001)
w119:42	0	out[0] max|delta|=9.223e+18 (rtol=0.01 atol=0.001)
w119:438	3	out[3] max|delta|=6.918e+18 (rtol=0.0 atol=0.0)
w119:352	2	out[2] non-finite mismatch (nan/inf positions differ)
w119:450	0	out[0] non-finite mismatch (nan/inf positions differ)
w119:434	0	out[0] non-finite mismatch (nan/inf positions differ)
w119:501	0	out[0] max|delta|=7.105e+00 (rtol=0.01 atol=0.001)
w119:696	0	out[0] non-finite mismatch (nan/inf positions differ)
w119:712	0	out[0] non-finite mismatch (nan/inf positions differ)
w119:97	3	out[3] non-finite mismatch (nan/inf positions differ)
w12:174	1	out[1] non-finite mismatch (nan/inf positions differ)
w119:781	1	out[1] max|delta|=1.562e-02 (rtol=0.01 atol=0.001)
w12:244	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w12:193	0	out[0] max|delta|=4.580e+01 (rtol=0.01 atol=0.001)
w12:405	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w12:418	3	out[3] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w12:424	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w12:408	0	out[0] max|delta|=4.021e-01 (rtol=0.01 atol=0.001)
w12:490	4	out[4] max|delta|=3.000e+00 (rtol=0.0 atol=0.0)
w12:500	3	out[3] non-finite mismatch (nan/inf positions differ)
w12:493	1	out[1] non-finite mismatch (nan/inf positions differ)
w12:606	0	out[0] non-finite mismatch (nan/inf positions differ)
w12:624	0	out[0] max|delta|=7.206e+16 (rtol=0.01 atol=0.001)
w120:152	0	out[0] max|delta|=2.236e+00 (rtol=0.01 atol=0.001)
w12:91	2	out[2] max|delta|=4.776e-01 (rtol=0.01 atol=0.001)
w120:129	1	out[1] non-finite mismatch (nan/inf positions differ)
w120:131	0	out[0] non-finite mismatch (nan/inf positions differ)
w120:188	0	out[0] non-finite mismatch (nan/inf positions differ)
w120:283	1	out[1] non-finite mismatch (nan/inf positions differ)
w120:334	2	out[2] max|delta|=5.359e+01 (rtol=0.01 atol=0.001)
w120:186	0	out[0] max|delta|=2.000e+00 (rtol=0.01 atol=0.001)
w120:300	2	out[2] max|delta|=3.000e+00 (rtol=0.0 atol=0.0)
w120:363	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w120:371	3	out[3] max|delta|=9.995e-01 (rtol=0.01 atol=0.001)
w120:331	3	out[3] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w120:392	1	out[1] non-finite mismatch (nan/inf positions differ)
w120:419	0	out[0] non-finite mismatch (nan/inf positions differ)
w120:55	2	out[2] max|delta|=5.765e+17 (rtol=0.01 atol=0.001)
w120:397	2	out[2] non-finite mismatch (nan/inf positions differ)
w120:534	1	out[1] max|delta|=1.250e-01 (rtol=0.01 atol=0.001)
w120:53	0	out[0] non-finite mismatch (nan/inf positions differ)
w120:596	4	out[4] max|delta|=1.074e-01 (rtol=0.01 atol=0.001)
w120:766	2	out[2] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w120:675	1	out[1] non-finite mismatch (nan/inf positions differ)
w120:736	0	out[0] non-finite mismatch (nan/inf positions differ)
w121:125	4	out[4] non-finite mismatch (nan/inf positions differ)
w121:253	1	out[1] non-finite mismatch (nan/inf positions differ)
w121:181	3	out[3] max|delta|=8.428e-01 (rtol=0.01 atol=0.001)
w121:296	0	out[0] max|delta|=1.086e-01 (rtol=0.01 atol=0.001)
w121:161	3	out[3] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w121:459	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w121:327	0	out[0] max|delta|=1.426e-01 (rtol=0.01 atol=0.001)
w121:475	2	out[2] non-finite mismatch (nan/inf positions differ)
w121:593	1	out[1] max|delta|=2.000e+00 (rtol=0.0 atol=0.0)
w121:500	0	out[0] non-finite mismatch (nan/inf positions differ)
w121:553	2	out[2] non-finite mismatch (nan/inf positions differ)
w121:583	1	out[1] max|delta|=4.812e-01 (rtol=0.01 atol=0.001)
w121:479	1	out[1] max|delta|=5.152e-01 (rtol=0.01 atol=0.001)
w121:625	3	out[3] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w121:668	1	out[1] max|delta|=1.740e+02 (rtol=0.0 atol=0.0)
w121:710	0	out[0] max|delta|=6.164e+00 (rtol=0.01 atol=0.001)
w121:751	0	out[0] max|delta|=8.319e-02 (rtol=0.01 atol=0.001)
w121:604	0	out[0] non-finite mismatch (nan/inf positions differ)
w121:756	1	out[1] max|delta|=1.577e+00 (rtol=0.01 atol=0.001)
w122:341	2	out[2] non-finite mismatch (nan/inf positions differ)
w122:43	1	out[1] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)
w122:49	0	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)
w122:530	0	out[0] non-finite mismatch (nan/inf positions differ)
w122:657	1	out[1] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)
w122:560	3	out[3] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w122:654	0	out[0] max|delta|=7.617e-01 (rtol=0.01 atol=0.001)
w122:74	0	out[0] max|delta|=9.000e+00 (rtol=0.01 atol=0.001)
w122:703	1	out[1] non-finite mismatch (nan/inf positions differ)
w122:505	1	out[1] max|delta|=4.612e+18 (rtol=0.01 atol=0.001)
w122:763	0	out[0] max|delta|=8.413e-01 (rtol=0.01 atol=0.001)
w123:22	1	out[1] max|delta|=5.000e-01 (rtol=0.01 atol=0.001)
w123:288	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w123:210	3	out[3] max|delta|=3.161e+00 (rtol=0.01 atol=0.001)
w123:355	1	out[1] max|delta|=5.000e+00 (rtol=0.0 atol=0.0)
w123:362	2	out[2] non-finite mismatch (nan/inf positions differ)
w123:30	2	out[2] non-finite mismatch (nan/inf positions differ)
w123:413	0	out[0] max|delta|=5.572e+01 (rtol=0.01 atol=0.001)
w123:49	1	out[1] max|delta|=1.682e+00 (rtol=0.01 atol=0.001)
w123:479	1	out[1] non-finite mismatch (nan/inf positions differ)
w123:59	3	out[3] max|delta|=1.200e+01 (rtol=0.0 atol=0.0)
w123:500	2	out[2] max|delta|=2.550e+02 (rtol=0.0 atol=0.0)
w123:664	1	out[1] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w123:714	2	out[2] non-finite mismatch (nan/inf positions differ)
w124:110	2	out[2] non-finite mismatch (nan/inf positions differ)
w124:164	2	out[2] max|delta|=3.156e+00 (rtol=0.01 atol=0.001)
w124:355	1	out[1] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w124:329	0	out[0] max|delta|=6.757e+00 (rtol=0.01 atol=0.001)
w124:331	0	out[0] max|delta|=3.277e+04 (rtol=0.0 atol=0.0)
w124:321	3	out[3] max|delta|=4.612e+17 (rtol=0.01 atol=0.001)
w124:463	3	out[3] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w124:426	2	out[2] non-finite mismatch (nan/inf positions differ)
w124:445	2	out[2] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w124:529	3	out[3] non-finite mismatch (nan/inf positions differ)
w124:612	3	out[3] non-finite mismatch (nan/inf positions differ)
w124:685	0	out[0] non-finite mismatch (nan/inf positions differ)
w124:66	1	out[1] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w124:748	2	out[2] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w124:703	2	out[2] max|delta|=1.777e+00 (rtol=0.01 atol=0.001)
w125:158	2	out[2] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)
w125:177	2	out[2] max|delta|=2.667e+00 (rtol=0.01 atol=0.001)
w124:8	3	out[3] max|delta|=2.930e-03 (rtol=0.01 atol=0.001)
w125:17	1	out[1] non-finite mismatch (nan/inf positions differ)
w125:271	2	out[2] max|delta|=2.070e+02 (rtol=0.0 atol=0.0)
w125:285	0	out[0] max|delta|=1.651e+00 (rtol=0.01 atol=0.001)
w125:218	3	out[3] non-finite mismatch (nan/inf positions differ)
w125:336	3	out[3] max|delta|=2.000e+00 (rtol=0.0 atol=0.0)
w125:37	3	out[3] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w125:284	1	out[1] max|delta|=4.185e-01 (rtol=0.01 atol=0.001)
w125:490	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w125:396	0	out[0] non-finite mismatch (nan/inf positions differ)
w125:588	2	out[2] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w125:527	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w125:56	1	out[1] non-finite mismatch (nan/inf positions differ)
w125:698	0	out[0] non-finite mismatch (nan/inf positions differ)
w125:627	1	out[1] max|delta|=5.605e+00 (rtol=0.01 atol=0.001)
w125:725	1	out[1] non-finite mismatch (nan/inf positions differ)
w125:628	0	out[0] max|delta|=1.110e+00 (rtol=0.01 atol=0.001)
w125:617	0	out[0] max|delta|=4.443e-01 (rtol=0.01 atol=0.001)
w125:679	2	out[2] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w125:713	1	out[1] max|delta|=1.280e+01 (rtol=0.01 atol=0.001)
w126:172	2	out[2] non-finite mismatch (nan/inf positions differ)
w126:10	2	out[2] max|delta|=8.533e+01 (rtol=0.01 atol=0.001)
w126:266	0	out[0] non-finite mismatch (nan/inf positions differ)
w126:178	3	out[3] max|delta|=2.037e+00 (rtol=0.01 atol=0.001)
w126:182	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w126:230	3	out[3] max|delta|=5.580e-01 (rtol=0.01 atol=0.001)
w126:203	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w126:392	0	out[0] non-finite mismatch (nan/inf positions differ)
w126:24	3	out[3] non-finite mismatch (nan/inf positions differ)
w126:485	0	out[0] max|delta|=2.870e+02 (rtol=0.0 atol=0.0)
w126:527	1	out[1] non-finite mismatch (nan/inf positions differ)
w126:472	2	out[2] non-finite mismatch (nan/inf positions differ)
w126:715	5	out[5] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w126:646	3	out[3] max|delta|=2.000e+00 (rtol=0.0 atol=0.0)
w126:774	2	out[2] non-finite mismatch (nan/inf positions differ)
w126:77	2	out[2] max|delta|=1.110e+00 (rtol=0.01 atol=0.001)
w126:91	0	out[0] non-finite mismatch (nan/inf positions differ)
w126:685	3	out[3] max|delta|=3.906e-03 (rtol=0.01 atol=0.001)
w127:125	3	out[3] non-finite mismatch (nan/inf positions differ)
w127:130	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w127:226	0	out[0] max|delta|=1.164e+00 (rtol=0.01 atol=0.001)
w127:162	1	out[1] non-finite mismatch (nan/inf positions differ)
w127:292	2	out[2] non-finite mismatch (nan/inf positions differ)
w127:304	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w127:194	2	out[2] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w127:282	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w127:409	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w127:357	1	out[1] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w127:490	2	out[2] non-finite mismatch (nan/inf positions differ)
w127:717	0	out[0] non-finite mismatch (nan/inf positions differ)
w127:582	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w127:94	0	out[0] max|delta|=8.486e-01 (rtol=0.01 atol=0.001)
w127:773	0	out[0] max|delta|=2.550e+02 (rtol=0.0 atol=0.0)
w13:16	1	out[1] max|delta|=4.612e+18 (rtol=0.0 atol=0.0)
w127:739	1	out[1] max|delta|=2.027e+00 (rtol=0.01 atol=0.001)
w13:119	0	out[0] max|delta|=1.653e+01 (rtol=0.01 atol=0.001)
w13:110	0	out[0] max|delta|=3.583e+00 (rtol=0.01 atol=0.001)
w13:22	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w13:181	1	out[1] non-finite mismatch (nan/inf positions differ)
w13:176	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w13:325	1	out[1] max|delta|=4.612e+18 (rtol=0.0 atol=0.0)
w13:255	1	out[1] max|delta|=1.119e+00 (rtol=0.01 atol=0.001)
w13:381	4	out[4] max|delta|=7.000e+00 (rtol=0.0 atol=0.0)
w13:415	1	out[1] max|delta|=8.000e+00 (rtol=0.01 atol=0.001)
w13:342	0	out[0] non-finite mismatch (nan/inf positions differ)
w13:337	1	out[1] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w13:447	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w13:423	0	out[0] max|delta|=1.851e-01 (rtol=0.01 atol=0.001)
w13:254	3	out[3] max|delta|=1.547e+00 (rtol=0.01 atol=0.001)
w13:478	4	out[4] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)
w13:477	3	out[3] non-finite mismatch (nan/inf positions differ)
w13:404	0	out[0] max|delta|=9.507e-01 (rtol=0.01 atol=0.001)
w13:449	1	out[1] max|delta|=2.290e-01 (rtol=0.01 atol=0.001)
w13:604	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w13:692	0	out[0] max|delta|=1.718e+00 (rtol=0.01 atol=0.001)
w13:464	4	out[4] max|delta|=7.000e+00 (rtol=0.0 atol=0.0)
w13:721	2	out[2] non-finite mismatch (nan/inf positions differ)
w13:599	2	out[2] non-finite mismatch (nan/inf positions differ)
w13:717	0	out[0] max|delta|=7.625e+00 (rtol=0.01 atol=0.001)
w13:664	1	out[1] non-finite mismatch (nan/inf positions differ)
w13:93	0	out[0] non-finite mismatch (nan/inf positions differ)
w13:741	2	out[2] max|delta|=6.941e+02 (rtol=0.01 atol=0.001)
w13:95	3	out[3] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w13:79	1	out[1] non-finite mismatch (nan/inf positions differ)
w14:362	2	out[2] non-finite mismatch (nan/inf positions differ)
w14:27	1	out[1] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w14:321	0	out[0] non-finite mismatch (nan/inf positions differ)
w14:427	1	out[1] max|delta|=2.390e+02 (rtol=0.0 atol=0.0)
w14:544	2	out[2] non-finite mismatch (nan/inf positions differ)
w14:492	1	out[1] max|delta|=3.860e+00 (rtol=0.01 atol=0.001)
w14:553	2	out[2] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w14:635	1	out[1] non-finite mismatch (nan/inf positions differ)
w14:533	1	out[1] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w14:589	0	out[0] non-finite mismatch (nan/inf positions differ)
w14:722	1	out[1] max|delta|=4.825e-01 (rtol=0.01 atol=0.001)
w14:609	3	out[3] non-finite mismatch (nan/inf positions differ)
w14:577	2	out[2] max|delta|=2.000e+00 (rtol=0.0 atol=0.0)
w14:647	0	out[0] non-finite mismatch (nan/inf positions differ)
w15:100	1	out[1] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w15:206	3	out[3] max|delta|=6.165e-02 (rtol=0.01 atol=0.001)
w15:167	0	out[0] max|delta|=1.480e+00 (rtol=0.01 atol=0.001)
w15:155	0	out[0] max|delta|=4.495e-01 (rtol=0.01 atol=0.001)
w14:90	0	out[0] non-finite mismatch (nan/inf positions differ)
w15:43	2	out[2] max|delta|=2.500e+02 (rtol=0.0 atol=0.0)
w15:489	0	out[0] non-finite mismatch (nan/inf positions differ)
w15:370	0	out[0] non-finite mismatch (nan/inf positions differ)
w15:430	3	out[3] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w15:35	1	out[1] max|delta|=1.719e-01 (rtol=0.01 atol=0.001)
w15:528	2	out[2] non-finite mismatch (nan/inf positions differ)
w15:635	3	out[3] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)
w15:52	1	out[1] max|delta|=3.320e-01 (rtol=0.01 atol=0.001)
w15:780	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w15:82	1	out[1] non-finite mismatch (nan/inf positions differ)
w16:139	0	out[0] non-finite mismatch (nan/inf positions differ)
w16:256	3	out[3] max|delta|=5.000e+00 (rtol=0.0 atol=0.0)
w16:115	2	out[2] max|delta|=3.134e-02 (rtol=0.01 atol=0.001)
w16:224	1	out[1] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w16:27	1	out[1] max|delta|=1.030e+00 (rtol=0.01 atol=0.001)
w16:33	0	out[0] non-finite mismatch (nan/inf positions differ)
w16:212	0	out[0] non-finite mismatch (nan/inf positions differ)
w16:331	3	out[3] non-finite mismatch (nan/inf positions differ)
w16:364	0	out[0] non-finite mismatch (nan/inf positions differ)
w16:360	2	out[2] max|delta|=2.715e+00 (rtol=0.01 atol=0.001)
w16:546	0	out[0] max|delta|=1.280e+02 (rtol=0.0 atol=0.0)
w16:618	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w16:633	0	out[0] max|delta|=1.307e+00 (rtol=0.01 atol=0.001)
w16:468	1	out[1] non-finite mismatch (nan/inf positions differ)
w16:79	0	out[0] max|delta|=4.612e+18 (rtol=0.0 atol=0.0)
w16:745	0	out[0] max|delta|=2.306e+18 (rtol=0.01 atol=0.001)
w17:187	1	out[1] max|delta|=1.500e+01 (rtol=0.0 atol=0.0)
w17:287	0	out[0] max|delta|=1.719e+00 (rtol=0.01 atol=0.001)
w17:196	3	out[3] non-finite mismatch (nan/inf positions differ)
w17:419	0	out[0] max|delta|=3.000e+00 (rtol=0.0 atol=0.0)
w17:459	2	out[2] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w17:487	0	out[0] max|delta|=4.000e+00 (rtol=0.01 atol=0.001)
w17:556	1	out[1] max|delta|=9.486e-01 (rtol=0.01 atol=0.001)
w17:612	0	out[0] max|delta|=2.000e+00 (rtol=0.01 atol=0.001)
w17:541	0	out[0] max|delta|=6.250e-01 (rtol=0.01 atol=0.001)
w17:554	0	out[0] non-finite mismatch (nan/inf positions differ)
w17:533	1	out[1] non-finite mismatch (nan/inf positions differ)
w17:600	0	out[0] max|delta|=1.907e-02 (rtol=0.01 atol=0.001)
w17:539	1	out[1] max|delta|=8.057e-03 (rtol=0.01 atol=0.001)
w17:652	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w17:775	1	out[1] max|delta|=2.000e+00 (rtol=0.0 atol=0.0)
w17:575	0	out[0] max|delta|=1.262e+00 (rtol=0.01 atol=0.001)
w18:152	3	out[3] max|delta|=4.000e+00 (rtol=0.01 atol=0.001)
w17:726	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w17:92	0	out[0] max|delta|=3.210e-01 (rtol=0.01 atol=0.001)
w18:227	1	out[1] non-finite mismatch (nan/inf positions differ)
w18:124	0	out[0] max|delta|=8.422e-01 (rtol=0.01 atol=0.001)
w18:251	2	out[2] non-finite mismatch (nan/inf positions differ)
w18:185	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w18:435	1	out[1] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w18:458	0	out[0] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)
w18:35	2	out[2] max|delta|=2.071e+00 (rtol=0.01 atol=0.001)
w18:479	2	out[2] non-finite mismatch (nan/inf positions differ)
w18:527	2	out[2] max|delta|=5.014e-01 (rtol=0.01 atol=0.001)
w18:438	3	out[3] max|delta|=3.738e+00 (rtol=0.01 atol=0.001)
w18:516	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w18:689	3	out[3] max|delta|=9.223e+18 (rtol=0.01 atol=0.001)
w18:434	0	out[0] max|delta|=3.711e-02 (rtol=0.01 atol=0.001)
w18:636	2	out[2] non-finite mismatch (nan/inf positions differ)
w18:752	2	out[2] max|delta|=4.000e+00 (rtol=0.01 atol=0.001)
w19:116	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w19:19	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w19:198	0	out[0] max|delta|=8.193e-01 (rtol=0.01 atol=0.001)
w19:262	2	out[2] non-finite mismatch (nan/inf positions differ)
w19:223	0	out[0] non-finite mismatch (nan/inf positions differ)
w19:305	0	out[0] non-finite mismatch (nan/inf positions differ)
w19:286	0	out[0] non-finite mismatch (nan/inf positions differ)
w19:347	0	out[0] max|delta|=8.000e+00 (rtol=0.01 atol=0.001)
w19:324	1	out[1] max|delta|=1.400e+01 (rtol=0.01 atol=0.001)
w19:399	3	out[3] max|delta|=2.147e+09 (rtol=0.0 atol=0.0)
w19:329	2	out[2] max|delta|=1.907e+00 (rtol=0.01 atol=0.001)
w19:33	2	out[2] non-finite mismatch (nan/inf positions differ)
w19:548	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w19:444	4	out[4] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w19:517	3	out[3] max|delta|=6.831e-01 (rtol=0.01 atol=0.001)
w19:626	1	out[1] non-finite mismatch (nan/inf positions differ)
w19:555	0	out[0] non-finite mismatch (nan/inf positions differ)
w19:73	0	out[0] max|delta|=2.550e+02 (rtol=0.0 atol=0.0)
w19:680	0	out[0] max|delta|=6.821e-01 (rtol=0.01 atol=0.001)
w19:708	4	out[4] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w19:81	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w19:684	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w19:692	1	out[1] non-finite mismatch (nan/inf positions differ)
w2:136	0	out[0] max|delta|=4.000e+00 (rtol=0.01 atol=0.001)
w19:9	3	out[3] max|delta|=3.459e+18 (rtol=0.01 atol=0.001)
w2:119	1	out[1] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)
w19:766	0	out[0] non-finite mismatch (nan/inf positions differ)
w2:142	1	out[1] max|delta|=1.311e+00 (rtol=0.01 atol=0.001)
w2:179	1	out[1] non-finite mismatch (nan/inf positions differ)
w2:177	0	out[0] non-finite mismatch (nan/inf positions differ)
w2:240	1	out[1] non-finite mismatch (nan/inf positions differ)
w2:175	0	out[0] non-finite mismatch (nan/inf positions differ)
w2:212	4	out[4] max|delta|=2.100e+01 (rtol=0.0 atol=0.0)
w2:358	3	out[3] non-finite mismatch (nan/inf positions differ)
w2:408	1	out[1] max|delta|=9.999e-01 (rtol=0.01 atol=0.001)
w2:380	0	out[0] max|delta|=7.812e-02 (rtol=0.01 atol=0.001)
w2:434	2	out[2] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w2:364	0	out[0] max|delta|=1.110e+00 (rtol=0.01 atol=0.001)
w2:498	2	out[2] non-finite mismatch (nan/inf positions differ)
w2:58	1	out[1] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w2:743	2	out[2] non-finite mismatch (nan/inf positions differ)
w2:91	3	out[3] non-finite mismatch (nan/inf positions differ)
w2:750	0	out[0] max|delta|=9.622e-01 (rtol=0.01 atol=0.001)
w20:111	0	out[0] max|delta|=9.999e-01 (rtol=0.01 atol=0.001)
w20:142	2	out[2] max|delta|=9.573e-01 (rtol=0.01 atol=0.001)
w20:277	0	out[0] non-finite mismatch (nan/inf positions differ)
w20:256	2	out[2] non-finite mismatch (nan/inf positions differ)
w20:324	1	out[1] max|delta|=5.625e-01 (rtol=0.01 atol=0.001)
w20:230	2	out[2] non-finite mismatch (nan/inf positions differ)
w20:330	2	out[2] max|delta|=4.000e+00 (rtol=0.01 atol=0.001)
w20:350	1	out[1] max|delta|=1.175e+00 (rtol=0.01 atol=0.001)
w20:329	1	out[1] max|delta|=8.113e-01 (rtol=0.01 atol=0.001)
w20:39	2	out[2] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w20:36	0	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)
w20:475	1	out[1] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w20:548	0	out[0] max|delta|=2.550e+02 (rtol=0.0 atol=0.0)
w20:491	1	out[1] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w20:668	1	out[1] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)
w20:564	1	out[1] non-finite mismatch (nan/inf positions differ)
w20:750	0	out[0] max|delta|=2.000e+00 (rtol=0.0 atol=0.0)
w20:543	1	out[1] max|delta|=2.000e+00 (rtol=0.01 atol=0.001)
w20:546	0	out[0] max|delta|=2.676e+00 (rtol=0.01 atol=0.001)
w20:781	0	out[0] max|delta|=9.873e-01 (rtol=0.01 atol=0.001)
w20:762	0	out[0] max|delta|=4.732e+02 (rtol=0.01 atol=0.001)
w20:699	1	out[1] max|delta|=2.000e+00 (rtol=0.0 atol=0.0)
w21:180	0	out[0] max|delta|=2.754e-01 (rtol=0.01 atol=0.001)
w21:141	0	out[0] max|delta|=5.098e-01 (rtol=0.01 atol=0.001)
w21:186	1	out[1] non-finite mismatch (nan/inf positions differ)
w21:219	1	out[1] non-finite mismatch (nan/inf positions differ)
w21:234	0	out[0] non-finite mismatch (nan/inf positions differ)
w21:274	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w21:293	0	out[0] max|delta|=2.118e-01 (rtol=0.01 atol=0.001)
w21:434	0	out[0] non-finite mismatch (nan/inf positions differ)
w21:563	0	out[0] max|delta|=7.206e+16 (rtol=0.0 atol=0.0)
w21:379	2	out[2] non-finite mismatch (nan/inf positions differ)
w21:490	1	out[1] max|delta|=1.273e-03 (rtol=0.01 atol=0.001)
w21:607	2	out[2] non-finite mismatch (nan/inf positions differ)
w21:734	1	out[1] max|delta|=3.373e-01 (rtol=0.01 atol=0.001)
w21:619	2	out[2] non-finite mismatch (nan/inf positions differ)
w21:627	0	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)
w21:648	2	out[2] max|delta|=1.495e-03 (rtol=0.01 atol=0.001)
w21:8	3	out[3] non-finite mismatch (nan/inf positions differ)
w22:257	0	out[0] max|delta|=5.369e+08 (rtol=0.0 atol=0.0)
w22:313	0	out[0] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)
w22:288	3	out[3] max|delta|=3.711e-02 (rtol=0.01 atol=0.001)
w22:369	4	out[4] non-finite mismatch (nan/inf positions differ)
w22:602	2	out[2] max|delta|=7.206e+16 (rtol=0.01 atol=0.001)
w22:564	0	out[0] non-finite mismatch (nan/inf positions differ)
w22:723	0	out[0] non-finite mismatch (nan/inf positions differ)
w22:623	0	out[0] max|delta|=1.092e+00 (rtol=0.01 atol=0.001)
w22:684	3	out[3] non-finite mismatch (nan/inf positions differ)
