job_id	op	status	cm_bucket	cm_compute	cm_all	leaf_nonfinite	note
w27:204	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w27:737	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w28:608	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w29:537	arange.start_out	SKIP	NO-CM			False	
w2:524	ones.out	SKIP	NO-CM			False	
w30:487	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w31:379	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w32:377	expand_copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w33:213	min.dim_min	SKIP	NO-CM			False	
w34:152	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w35:123	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w35:717	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w36:642	topk.values	SKIP	NO-CM			False	
w37:673	remainder.Tensor_out	MISMATCH	NO-CM			False	
w38:558	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w39:589	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w3:463	arange.start_out	SKIP	NO-CM			False	
w40:544	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w41:524	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w42:453	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w43:329	linear	CRASH	NO-CM			False	
w44:381	min.dim_min	SKIP	NO-CM			False	
w45:410	remainder.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w46:563	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w47:476	div.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w48:370	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w49:302	bitwise_right_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w4:166	scatter.value_out	SKIP	NO-CM			False	
w4:760	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w50:708	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w51:82	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w52:681	linear.out	CRASH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w53:552	convolution	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w54:484	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w55:443	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w56:521	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w57:523	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w58:508	stack	SKIP	NO-CM			False	
w59:396	scatter.value_out	SKIP	NO-CM			False	
w5:406	stack	SKIP	NO-CM			False	
w60:359	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w61:333	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w62:244	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w63:165	_pdist_forward	SKIP	NO-CM			False	
w64:273	bitwise_left_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w65:257	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w66:194	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w66:722	remainder.Scalar	MISMATCH	NO-CM			False	
w67:695	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w68:573	zeros.out	SKIP	NO-CM			False	
w69:428	bitwise_right_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w6:505	bitwise_left_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w70:365	topk.values	SKIP	NO-CM			False	
w71:279	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w72:244	minimum.out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w73:172	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w74:138	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w74:707	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w75:761	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w76:67	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w77:612	bitwise_left_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w78:576	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w79:515	fmod.Scalar	MISMATCH	NO-CM			False	
w7:356	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w80:310	min.dim_min	SKIP	NO-CM			False	
w81:345	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w82:435	minimum.out	SKIP	CM-COMPUTE	minimum	minimum	False	
w83:367	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w84:318	stack	SKIP	NO-CM			False	
w85:373	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w86:317	ones.out	SKIP	NO-CM			False	
w87:280	stack	SKIP	NO-CM			False	
w88:183	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w89:133	permute_copy	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w8:101	_pdist_forward	SKIP	NO-CM			False	
w8:758	min.dim_min	SKIP	NO-CM			False	
w90:733	copy	SKIP	NO-CM			False	
w91:79	where.self	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w92:72	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w93:672	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w94:650	copy	SKIP	NO-CM			False	
w95:427	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w96:433	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w97:376	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w98:415	copy	SKIP	NO-CM			False	
w99:277	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w9:208	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w0:623	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w100:613	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w101:605	bitwise_left_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w102:498	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w103:336	stack	SKIP	NO-CM			False	
w104:518	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w105:320	remainder.Scalar_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w106:366	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w107:355	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w108:168	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w109:154	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w10:190	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w110:187	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w111:309	stack	SKIP	NO-CM			False	
w112:323	linear	CRASH	NO-CM			False	
w113:227	_fft_r2c	CRASH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w113:83	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w114:676	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w115:491	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w116:396	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w117:314	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w118:274	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w119:224	gather.out	SKIP	NO-CM			False	
w11:120	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w120:104	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w120:99	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w121:685	copy	SKIP	NO-CM			False	
w122:506	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w123:54	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w124:542	expand_copy	SKIP	NO-CM			False	
w125:513	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w126:424	remainder.Scalar_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w127:453	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w12:477	copy	SKIP	NO-CM			False	
w13:273	gather.out	SKIP	NO-CM			False	
w14:340	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w15:176	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w16:167	arange.start_out	SKIP	NO-CM			False	
w16:78	ones.out	SKIP	NO-CM			False	
w17:680	fmod.Scalar	MISMATCH	NO-CM			False	
w18:666	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w19:613	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w1:607	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w20:638	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w21:57	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w22:524	min.dim_min	SKIP	NO-CM			False	
w23:457	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w24:463	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w25:380	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w26:3	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w27:210	arange.start_out	SKIP	NO-CM			False	
w27:738	stack	SKIP	NO-CM			False	
w28:623	stack	SKIP	NO-CM			False	
w29:609	stack	SKIP	NO-CM			False	
w2:547	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w30:523	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w31:393	copy	SKIP	NO-CM			False	
w32:412	prod.int_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w33:228	remainder.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w34:155	_pdist_forward	SKIP	NO-CM			False	
w35:129	scatter.value_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w35:723	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w36:644	copy	SKIP	NO-CM			False	
w37:685	_pdist_forward	SKIP	NO-CM			False	
w38:568	permute_copy	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w39:59	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w3:488	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w40:559	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w41:555	scatter.value_out	SKIP	NO-CM			False	
w42:454	ones.out	SKIP	NO-CM			False	
w43:331	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w44:382	logit	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w45:427	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w46:573	where.self	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w47:482	_pdist_forward	SKIP	NO-CM			False	
w48:380	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w49:304	expand_copy	SKIP	NO-CM			False	
w4:170	permute_copy	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w50:0	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w50:774	arange.start_out	SKIP	NO-CM			False	
w51:98	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w52:688	floor_divide	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w53:557	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w54:496	topk.values	SKIP	NO-CM			False	
w55:448	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w56:538	full.out	SKIP	NO-CM			False	
w57:540	full.out	SKIP	NO-CM			False	
w58:51	copy	SKIP	NO-CM			False	
w59:410	convolution	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w5:417	min.dim_min	SKIP	NO-CM			False	
w60:379	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w61:334	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w62:261	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w63:169	bitwise_right_shift.Tensor_out	MISMATCH	NO-CM			False	
w64:276	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w65:266	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w66:210	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w66:730	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w67:698	minimum.out	SKIP	CM-COMPUTE	minimum	minimum	False	
w68:598	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w69:449	arange.start_out	SKIP	NO-CM			False	
w6:52	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w70:367	copy	SKIP	NO-CM			False	
w71:289	where.self	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w72:251	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w73:188	remainder.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w74:148	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w74:732	floor_divide.out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w75:762	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w76:68	ones.out	SKIP	NO-CM			False	
w77:613	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w78:577	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w79:526	_pdist_forward	SKIP	NO-CM			False	
w7:36	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w80:325	remainder.Tensor_out	MISMATCH	NO-CM			False	
w81:349	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	True	
w82:479	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w83:373	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w84:326	linear	CRASH	NO-CM			False	
w85:405	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w86:32	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w87:290	zeros.out	SKIP	NO-CM			False	
w88:191	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w89:158	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w8:106	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w8:89	remainder.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w90:734	stack	SKIP	NO-CM			False	
w91:96	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w92:726	linear	CRASH	NO-CM			False	
w93:68	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w94:651	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w95:428	ones.out	SKIP	NO-CM			False	
w96:438	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w97:432	transpose_copy.int	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w98:416	stack	SKIP	NO-CM			False	
w99:290	sub.out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w9:233	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w0:624	scatter_add.out	SKIP	NO-CM			False	
w100:646	pow.Scalar_out	MISMATCH	NO-CM			False	
w101:608	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w102:510	scatter.src_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w103:347	min.dim_min	SKIP	NO-CM			False	
w104:521	_pdist_forward	SKIP	NO-CM			False	
w105:382	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w106:381	remainder.Scalar	MISMATCH	NO-CM			False	
w107:37	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w108:172	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w109:158	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w10:21	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w110:20	expand_copy	SKIP	NO-CM			False	
w111:319	zeros.out	SKIP	NO-CM			False	
w112:327	logit	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w113:228	ones.out	SKIP	NO-CM			False	
w113:89	arange.start_out	SKIP	NO-CM			False	
w114:682	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w115:494	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w116:408	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w117:315	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w118:289	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w119:233	permute_copy	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w11:140	stack	SKIP	NO-CM			False	
w120:108	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w121:1	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w121:686	stack	SKIP	NO-CM			False	
w122:507	ones.out	SKIP	NO-CM			False	
w123:567	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w124:559	_adaptive_avg_pool2d	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w125:514	ones.out	SKIP	NO-CM			False	
w126:429	arange.start_out	SKIP	NO-CM			False	
w127:460	expand_copy	SKIP	NO-CM			False	
w12:478	stack	SKIP	NO-CM			False	
w13:300	minimum.out	SKIP	CM-COMPUTE	minimum	minimum	False	
w14:350	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w15:204	linear.out	CRASH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w16:177	permute_copy	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w16:83	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w17:691	_pdist_forward	SKIP	NO-CM			False	
w18:67	linear.out	CRASH	NO-CM			False	
w19:642	scatter.src_out	SKIP	NO-CM			False	
w1:611	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w20:649	narrow_copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w21:577	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w22:54	topk.values	SKIP	NO-CM			False	
w23:485	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w24:468	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w25:381	ones.out	SKIP	NO-CM			False	
w26:320	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w27:220	permute_copy	MISMATCH	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w27:748	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w28:633	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w29:619	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w2:564	full.out	SKIP	NO-CM			False	
w30:524	stack	SKIP	NO-CM			False	
w31:394	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w32:431	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w33:237	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w34:160	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w35:180	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w35:727	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w36:645	stack	SKIP	NO-CM			False	
w37:697	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w38:593	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w39:599	where.self	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w3:535	stack	SKIP	NO-CM			False	
w40:602	arange.out	SKIP	NO-CM			False	
w41:601	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w42:459	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w43:359	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w44:405	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w45:450	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w46:587	bitwise_left_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w47:487	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
